mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,delta_mfcc_13,delta2_mfcc_1,delta2_mfcc_2,delta2_mfcc_3,delta2_mfcc_4,delta2_mfcc_5,delta2_mfcc_6,delta2_mfcc_7,delta2_mfcc_8,delta2_mfcc_9,delta2_mfcc_10,delta2_mfcc_11,delta2_mfcc_12,delta2_mfcc_13,label
0.18246265,-0.8914284,-0.5773492,0.4677948,0.92122805,0.5796635,-2.047589,-0.10388368,0.44338524,0.12079881,0.26974747,0.32884863,0.9755169,-0.49779987,1.7886621,0.43973002,-0.92381656,0.93577546,-0.8389581,-1.091613,-1.2745386,-1.6582099,-0.0112705305,1.3305817,-0.26033327,-0.7936864,-2.0647662,-0.67633706,0.98606706,2.7097208,1.102809,0.269928,1.7777176,-0.377933,-0.50770444,-0.6768853,-2.3252563,-0.9503825,-0.09207141,1
1.1611872,0.12409098,-1.566033,-1.1550262,0.32717118,-0.64901805,-0.6755556,0.029915078,-0.21227008,0.23313339,0.23489158,-0.3452047,0.7991617,0.32809582,-1.2855747,-1.0920097,-1.2129824,0.047637038,-0.38983607,-0.1944683,0.32155904,0.3241456,-0.18232438,1.3588297,2.2792144,0.34455124,0.1319026,1.4139768,0.14484704,0.49971038,-0.6663431,-0.97363424,-0.54081506,-0.47889072,0.46784708,-0.3290232,-0.42960617,-0.9848957,0.22565791,1
-0.62910104,-0.2533014,0.49229926,0.1324176,0.9750555,1.2833929,0.3444608,-0.016551828,0.11516419,-0.18170194,-1.6228497,-0.014602267,1.4692181,0.09085841,-0.20951466,-0.3203384,-0.36758143,0.4152288,1.5014014,0.28479028,-1.1844523,-0.65968376,1.143587,1.9010481,0.1057409,-0.18559584,0.1891941,-0.24899636,-0.9525649,-1.3324836,0.7459889,-0.94528544,0.019433154,0.07900402,-0.36897597,0.34290296,0.3590327,-0.7798623,-0.09607868,1
-1.0631374,0.44597176,-1.3208289,-0.75519615,-0.15221061,-0.18233971,1.7278621,1.3329599,2.8520339,-0.4395654,3.1628652,1.0158452,-0.2565099,-0.34967148,0.5442901,0.31602803,-1.4490933,-1.0044233,-0.005319957,-0.077424884,0.8908424,0.5026884,-1.1039728,-0.44884944,0.90167636,1.2832675,0.14916089,-0.28882936,-0.00033654002,0.9700612,-0.12180869,-0.8291889,-1.260089,-1.2468536,-1.540126,-0.13782361,-1.0688484,-0.65662855,-0.6261608,1
0.85634565,-0.53566206,-2.1400383,0.06434342,0.6525806,0.2528175,-0.81978226,-0.18386057,0.550389,1.5101407,0.36260355,-0.5322157,1.358178,1.1193045,-0.1710549,-0.658063,0.37814704,-0.31924543,0.029342258,-0.4560107,-1.4200866,-0.73504734,1.1110972,0.65255165,0.98243773,0.0979277,0.035268947,1.3676242,-1.5253259,-1.3217909,0.526723,0.14334631,-0.2706962,-0.05031628,0.36082596,-1.1131425,-0.2974651,0.46424213,-0.47067717,1
1.4762173,-1.0007305,-0.1316481,0.5354518,1.5378096,-1.0504851,0.8443967,0.6288928,0.0028429066,-0.11255809,-0.9855624,-0.11472429,-0.47802338,0.93565637,-1.262379,-0.33962777,0.9452652,-0.98487544,-0.85504663,-0.6984528,-1.2715918,-0.56255144,1.1080707,-0.20659757,0.47640157,0.18041405,0.20442407,1.0397614,-0.11665898,-0.20550807,0.8712127,1.014709,-1.8116249,0.12782793,0.37118545,-0.8010983,-0.06608591,-0.78842914,-0.074414365,1
-0.06718113,-0.20789263,-0.008743857,0.0653575,0.8118887,0.9993198,0.5979879,-0.727274,-0.76825356,-0.14078231,0.022594605,-2.9457793,0.55091923,0.018478362,-0.2822287,1.1658127,1.1240236,0.40962926,0.63944465,-0.39021155,0.61075276,0.64317673,-1.09343,-1.60669,-0.20250644,-0.6347304,-0.20941477,-0.8896389,-0.46356067,-0.5866075,0.79131484,0.029725486,-0.54537207,0.4427102,1.3713351,0.9806935,1.2832927,0.45815128,-0.291255,1
-0.79264116,-0.3461692,-0.60250336,0.6187682,1.3341813,1.1284759,-0.9802637,-0.35251325,0.064328544,1.4975425,-0.85663146,-0.16250014,1.1497883,-1.0258815,0.2638517,0.533147,-0.3784667,0.64140284,0.6127633,0.23396775,-0.17210351,-0.40362865,0.0446028,0.68748134,-0.57358944,-1.5780295,-1.514952,-1.3023633,-0.92868537,0.77436125,0.45961505,-0.4973548,1.537242,0.42282468,1.540631,-0.56106806,0.7682963,0.4854314,0.30844557,1
1.4324491,-0.7067416,0.0066274363,0.11056927,0.64870715,-0.44133368,0.6800335,0.905594,0.14861192,-1.0207899,-0.1879898,-1.3393837,-1.5363214,-1.5876755,0.5718352,1.8083713,1.2266989,0.71635157,0.84966207,0.99812543,1.5917854,1.1685909,-1.4933214,-0.6613034,-0.22087434,-0.24992011,0.2601962,-0.8847429,-2.0922568,0.114500634,0.050752595,-1.3157345,-0.72093844,-1.9524835,-0.71821624,1.8416413,-0.61824304,0.73656875,2.171971,1
0.15641344,0.31282774,2.0302932,-0.76544255,-1.3217014,-1.0383717,0.7100967,1.25991,0.15962048,0.26408324,0.123271264,-0.2347415,-1.068744,1.2240084,-0.10321835,0.24159677,1.3248141,-1.812287,-2.2720082,0.30982745,-0.013824681,0.44061413,0.9225804,-0.43971774,-0.342859,0.58398855,1.1044728,-0.4443755,-0.07598927,-1.5924401,-0.20859244,-0.19225556,-0.3458481,0.18159802,0.5748742,-0.4490036,0.11435834,0.9727053,-0.355063,1
-0.015031408,-0.81355923,0.16512021,0.064268194,-0.031200947,1.2555066,-0.81405866,-1.0173451,-0.22441345,-0.25402126,-1.4579048,-0.03061498,1.1830227,-0.1285828,0.590766,1.1173707,1.1209954,2.2183623,0.9062231,-1.2149034,-0.46339568,0.24432021,-0.65948033,-1.1970124,-1.2911911,-0.7843342,-0.37142727,-0.94989175,-0.71182114,0.5040252,-0.73556846,-1.3779374,1.4178176,2.994755,0.50724584,-0.18138918,1.7247515,1.0115565,-0.62103724,1
-0.7382452,-0.44393012,1.1084265,0.100713804,0.7881484,0.75921667,3.073826,0.08147681,1.1604954,0.5497905,-0.44183835,0.65825146,-0.5289159,-2.3559756,-1.0612726,-0.89044785,-0.37948698,-0.03075908,-0.038271993,0.033152465,1.3591168,0.116409965,-0.5695289,0.98492855,1.8613344,1.7019565,0.22933054,1.4944758,1.6499027,0.5560787,0.22692153,-0.92484254,-1.2917535,1.0773511,-0.52526826,-0.29631144,-0.3654893,-1.121291,-1.4384074,1
0.33227214,0.47345856,-0.37457016,-0.13090669,-0.25667176,0.9686505,-0.025791423,-1.4345872,-0.5989944,-0.11826001,0.024129437,-1.7572476,-0.61737776,0.8014067,0.94432306,1.7951791,1.4028052,0.8925937,1.1630647,-0.6763019,0.32129678,-0.34938994,-0.7889253,-1.388131,-1.8275585,-1.7279534,-0.2893676,-0.20720933,0.89208317,-0.09933794,0.50189376,0.44577917,1.7872542,0.97704166,0.11436791,-0.21647875,0.652232,1.589495,-0.0360445,1
0.5679631,0.4257635,-2.6624842,-1.2845958,-0.5001186,0.489441,-1.1751692,0.21000862,0.32744876,1.3715253,-0.22051448,2.6178641,-0.346804,-1.5428243,1.103036,-0.69336295,-0.85491455,0.7408222,-0.49056378,1.4941081,-0.6373309,-0.8373432,0.2878527,1.2041997,-0.3355417,2.0950205,0.33530957,-0.09801746,0.2832602,1.050193,0.46190014,2.0817864,0.25389796,0.38087437,-0.04112811,0.11360519,-0.1910532,0.49705562,-0.33134598,1
0.12088679,1.3806952,0.15422736,-0.6999286,-2.6870232,-0.5571274,-1.2841038,0.20982406,0.6050085,0.14550324,0.4807697,1.192959,0.14789806,0.14170848,0.574171,0.66215914,0.7215511,-1.7579618,-2.692598,0.99139637,1.0377814,1.4932492,-0.25302705,0.32468754,-0.3408953,-0.18285792,-0.4655062,0.2057975,-0.55539525,1.63248,2.4126728,-0.30202752,1.3822433,0.41891408,-1.5124476,-1.1274639,-0.65939975,-1.9336551,-0.12659247,1
3.2251222,1.1894972,-2.1740594,-1.7285497,-0.9847656,-0.88614947,0.64296055,-0.5582413,2.4868863,-0.38431957,1.3829327,1.6075258,-1.9484076,0.40692312,-0.13915627,-1.6748134,0.33095157,1.1249651,-0.36530226,-1.1917442,0.42746246,-0.04358687,-0.073322885,1.0602083,1.3322457,0.21765399,-1.4405888,2.3475082,-0.38468784,-0.1269545,1.6570837,0.664719,-0.65131253,-0.061608065,-1.5519267,-0.0014861828,-0.75355905,-1.0304892,-1.2987248,1
0.5026982,-0.15804623,-0.16681667,0.46150294,1.8398504,-1.2203797,0.2760604,-0.33641088,0.05779548,0.5962341,-1.4127989,-1.1898164,0.1337517,0.5755083,-0.7046097,1.2185981,2.6202717,0.9262018,-0.34798583,-0.69608074,-0.25833258,-1.3625801,-1.4577054,-1.9229447,-0.2095183,-1.5304588,0.38645312,-0.9663129,0.08771607,-1.8580459,-2.0928679,0.9591428,0.29109415,0.39977163,1.3726877,0.35726774,1.009928,0.65850216,1.1901265,1
0.8555234,0.783701,-1.7385356,-0.5332805,-0.47610575,0.8713741,-2.3740222,-0.30897653,-1.155642,2.3328974,0.18241334,1.8930596,0.5248357,0.18844943,0.030279875,-1.2115904,-0.35630807,0.016959116,-0.3592481,2.1328778,1.020876,0.22071598,-0.16105078,1.0817257,1.7909714,0.80938715,0.648592,1.3176814,-0.290627,-0.8974705,-0.26721618,1.6748229,-1.7174451,-2.111774,-0.2509315,-0.19781166,-0.9498756,0.20846961,0.36633846,1
1.1591033,-0.33458608,-0.62874484,1.0337346,1.5640347,-0.8201071,-0.6294307,-1.8061175,-0.6563014,1.2917304,-1.2278107,-0.6905488,0.34733316,-1.4458376,-1.8652977,-0.6167021,0.4941657,-1.4075872,-1.280446,0.82057136,0.7900593,0.8396537,0.8737917,1.0831722,1.1248806,1.3094915,-0.32903066,3.0415583,1.6215657,-0.78505844,-0.29840592,-0.1688627,-1.9332491,-0.60575485,-0.9913778,-0.96190834,1.6163362,-0.44189024,-1.327193,1
1.7511324,1.2144823,-2.793386,-2.4489596,-0.7956451,0.526612,-0.89341384,-1.729985,0.9305664,1.2174294,-1.0651177,1.8166744,0.7935639,0.95240194,-0.6063631,-1.5168339,-0.63220245,-0.8700511,0.3264237,0.1226169,-1.4719608,0.63873583,1.6228594,-0.6380883,-0.81098664,0.66585714,0.8820785,-0.35201612,0.61502373,-1.6355051,-0.72321814,-0.71453136,0.18809856,0.0075379177,-1.0424837,-0.16928713,0.10775454,-0.032794323,-0.26427424,1
1.4084239,-0.7638425,-1.6263666,0.29242116,0.63792217,-0.5894875,-1.5543661,-0.8878142,-1.1170065,1.2783014,-2.2520432,0.109112546,1.1780148,2.667519,1.9850594,-0.5813035,-1.5116369,0.2033233,-0.95386183,-3.7412713,-1.0339835,-2.1533425,0.8003949,0.2757891,-1.4007466,0.25975946,-1.5690688,0.44833544,0.83819145,1.8711069,1.5082321,0.66454875,1.8059294,2.1647818,-0.23136877,-0.08164157,0.15714306,-0.64658034,-1.3719978,1
-0.6874733,1.6098465,0.7725015,1.0341529,-0.880852,-1.4855007,-0.6990218,0.20661123,-1.2452949,1.319747,1.0935991,0.89229286,1.3516766,-0.72290736,-0.642299,1.011822,-0.052730586,-0.25318497,0.26161498,1.2031631,0.7598803,1.7961692,1.2280967,0.5455653,0.4436228,2.3357618,-0.29980844,0.03408039,0.3226651,0.14246903,0.5604222,1.7709714,1.4236703,-0.8634391,-0.6306177,-0.86707133,0.21885918,-1.1549348,-0.90075105,1
1.1681396,2.6698887,1.686982,-0.5786863,-2.3385985,-2.8122246,0.97868365,1.4351856,0.50984913,-1.8285725,0.6047063,-0.30204082,-2.7049503,-0.4819605,0.96051204,1.3850405,0.79421514,0.8148427,1.7060518,2.642958,3.6404846,2.602129,-1.5225137,-1.5611261,-1.9744674,-1.4936715,-0.9705375,-0.29265398,-0.958146,0.6603976,1.5254806,0.44974414,-0.486635,-2.3046317,-0.56227636,0.5001084,-0.92991364,0.8450801,1.7036561,1
1.6739386,3.3662724,-0.32095516,-3.1497872,-1.877181,-0.49530232,2.1704853,-1.0351171,0.36266798,-0.45632073,-1.590224,-0.0635144,-0.8163675,-0.98651373,0.6696448,-0.013300444,-2.1045775,-1.5907166,-1.540396,-0.8211042,1.6089448,2.2667544,-0.8400971,0.023265474,1.2305615,2.0579433,-0.10073905,0.93900377,1.5520922,0.67154145,-0.069217406,1.2254682,-0.16539307,-1.264988,-1.0787995,0.9893685,-0.647413,-1.2137655,-1.3799465,1
-0.022218106,-0.35808015,-2.5514219,-0.6721855,0.24863796,-0.63907707,-0.20264643,0.0018130251,0.62476957,1.114772,1.3395919,2.2579548,1.8343719,0.17565002,-1.0424498,0.622735,0.436132,-0.8820224,0.0048954715,0.36504877,-0.34493104,0.34037292,0.49607313,-0.894979,-0.24808829,0.5117394,0.8429221,-0.3690861,-0.6520797,-0.41383243,-0.77616054,-0.5081963,1.1362567,-0.49282813,-0.8097348,0.76933104,0.48660356,-0.4164937,-0.7599214,1
0.8638486,0.143337,0.498912,0.7849127,0.31387642,-1.3125528,1.4534644,1.1167538,2.196844,-1.8664628,0.99544775,-0.23506697,-1.2991214,1.2543733,-0.019314718,-0.08806354,0.32216936,-1.1511815,-2.6648989,1.3236827,0.54689324,-0.684788,0.10457017,-0.6632909,0.6156368,0.5504524,1.0927795,-0.04025709,1.4637417,-1.390738,-0.66797227,0.77491,-1.478437,-1.4093472,-1.3526596,0.07394892,0.52547795,-1.5758907,0.34324738,1
0.8068559,1.4608753,0.2406789,-1.6888287,0.04688741,-0.2600761,1.3763883,-0.22327635,1.1243703,-0.41593644,0.4225413,-0.38560954,-0.30795965,0.2722052,1.3583739,-0.6728946,-2.5490892,-0.9581709,0.6600599,1.8363941,-0.6330065,-0.24498603,1.260101,1.3486091,0.12159219,0.24752598,-0.5380294,0.22477789,-1.6397572,1.4589643,-0.13699813,0.11705342,-1.3192822,0.69182324,0.21660945,-0.8320112,0.3824842,-0.37137654,0.6352431,1
0.8209712,0.17225157,-0.62808806,0.0068960725,0.049087532,-0.80674624,-0.36759415,0.117506966,0.41560307,-1.5098282,0.11968468,-2.1135097,-0.5474233,-0.79604787,0.48157325,1.6131686,0.7525542,0.46618733,0.7882149,0.53290457,1.3781409,1.1843717,-1.1928369,-1.0966372,-1.295295,-1.657936,-0.10478053,-0.14960364,-0.63190174,-0.22189419,0.18748394,1.4513751,1.2274573,-0.90608186,-0.43337095,2.226494,-0.29285637,0.8242087,0.07436296,1
-0.65726656,-0.65357006,-0.7390285,1.3281122,1.1146668,-0.11407546,0.4787344,0.9735216,-0.1666137,-0.63555783,1.4756434,-0.716314,0.09397292,-0.46623242,-0.5296341,-0.7487517,0.49061203,1.7791595,0.07784491,-1.3589932,0.21105282,0.5141555,-1.67704,-1.2487803,1.0503281,-0.281466,-0.7615952,1.9359143,1.6119043,0.66716063,-0.010956969,0.6344798,-0.60452235,-1.9905947,-1.5429264,-0.45686567,-1.4560578,-1.8825659,0.16745599,1
0.8108476,-0.5396302,-0.19572386,0.060307465,1.0275918,0.69655293,-0.016090902,0.16580765,-1.2019032,-0.5593248,0.057770133,-1.248653,0.6431113,-1.738081,0.34325102,0.9783513,1.2465782,1.740792,0.8477547,0.8927712,-0.65384907,-0.42391077,0.33332425,0.2961008,-1.3339561,-0.9377524,0.68120265,0.2671005,-1.3003613,0.60176265,-0.6437188,-0.388496,-0.386834,0.4915347,0.175175,-0.3589469,-0.86898804,-0.100924045,-0.47300574,1
-0.53279173,-1.430345,-0.5022971,1.4807292,1.0540642,0.43757233,0.16194049,-0.042076245,-0.7824296,0.26466957,0.65715504,0.16067164,0.535755,0.39507428,-0.7677524,-0.3537917,0.11491353,-0.23853289,-0.5147963,0.2840307,0.08021653,-1.8504337,0.7004269,0.6342858,-0.21898077,-0.37870607,-0.60048336,1.626728,-0.05946348,1.3836542,1.4745183,1.3668404,-0.2112185,-0.6134558,0.60112166,0.32243976,-0.41388693,0.30688387,-0.8570092,1
-0.20256256,0.27880257,1.3932678,1.1061463,-0.1061919,-1.4395573,2.1435993,1.094953,0.81832093,-0.82948375,0.45492932,-1.2047634,-2.1781952,0.45587426,0.72221434,1.3372009,0.70769906,-0.18714106,-0.7849346,-0.19065751,2.4214833,0.99297065,-2.8261619,-2.5569932,-0.37704313,-1.4478166,-0.22977689,-1.0201131,-0.7917059,0.67954457,0.5068705,0.082671896,1.0571898,-0.99698037,0.6882141,1.8381492,0.12929109,-0.8314967,-0.67152977,1
-2.607334,-1.9107759,-0.7698931,1.3576548,1.374098,0.9734516,0.92340976,1.1250662,1.0154078,0.55728626,1.1677088,1.4842435,1.5614152,-0.06725358,-1.1907141,-0.31227753,-0.37620956,-0.71735245,-0.707044,-0.8703947,0.09368049,0.54938453,0.22663054,-0.008773119,0.17409015,0.35989136,0.7947555,0.6168993,0.1713989,-0.6384847,0.3555178,-0.27912533,-0.49836686,0.09696306,0.089215435,-0.3533395,0.14199783,0.22299835,0.1766683,1
1.3442104,-1.1844652,-1.0674268,0.7008905,1.7738097,-1.5432047,-1.8847526,-1.6572071,1.131061,-0.33753568,-1.7677139,-0.25958523,1.826548,-1.1375228,-0.86019623,-1.5308318,-0.6193959,-0.29789492,-0.32913378,0.19042772,-0.1337162,0.41675082,1.1316825,1.5394924,1.1006933,1.218605,-0.36307302,1.064451,1.970281,1.1399382,1.0062947,0.055378694,-1.5584469,-0.14271167,-0.6370367,-1.8281213,-1.2413017,-1.8755403,-2.7222693,1
-0.6640909,-1.4181784,-1.6678857,1.3599963,1.35527,0.21213315,-0.28628471,-0.49221852,0.1824236,1.7759274,-1.3555803,0.65615034,2.4039147,-1.842291,-0.017003743,0.507359,-0.5545734,0.41876397,0.18543613,1.1728289,0.21988314,0.6301119,0.58046603,1.2446803,-0.8899191,-0.6684074,0.2565413,-0.11044499,0.35763073,-0.33742037,-0.8086041,-0.20075819,0.12711726,0.40638238,0.43452823,-1.0942619,-1.040224,0.8467313,-1.1948276,1
-1.4604332,-0.1679276,-0.61538774,1.3750312,0.5004463,-1.1489291,0.80010885,0.9644923,-0.24289583,1.7175314,-0.22766122,0.610691,1.397376,0.72227156,-0.094066985,0.66679764,-0.9187103,-1.7123792,-0.050563153,-0.29349083,0.11372177,0.22924504,-0.8125124,-0.85618275,0.6371164,1.3116513,0.9700932,-0.08458295,-0.3245541,-1.0439397,-0.30783182,0.05903057,-0.4785182,0.11162884,0.33500487,-0.5630466,0.4372304,-0.6130585,-1.8834578,1
0.5777243,0.4451578,0.51292,0.8165095,0.9542218,-2.127236,1.4361582,1.4978155,1.4055879,-1.2096102,1.0244212,-1.528864,-1.3776488,1.1601628,0.193102,0.25344145,1.1778104,-0.46968275,-0.32406032,1.3893433,-0.36487347,0.33979067,0.2940539,-1.7432611,-1.2381067,-1.1565956,2.1553564,-2.9750016,-1.812312,-0.48004514,-1.707901,0.8824971,1.2088803,0.20277368,1.1747483,2.3045123,0.0073699933,1.967128,1.9841654,1
0.26496267,0.54201496,-1.4571352,-0.6423777,1.0736364,0.40508175,0.9063051,-0.90552086,1.6971517,0.895329,1.6838945,0.22037989,0.19380884,-0.119635694,1.7818965,-0.26549134,-1.7406424,-0.22568114,-0.19210455,0.16131996,1.0677232,0.64139867,-0.0054955333,0.997025,0.883019,-0.17001607,0.39052027,0.14066261,-0.13507685,0.74690473,0.18574667,0.5162563,-0.5655936,-0.1681802,-0.044504136,-0.080199465,-1.1407411,-0.22444297,-0.13384259,1
1.4034425,2.461908,-0.50683385,-1.3976262,-0.74284935,-0.80505973,1.516919,0.5742131,0.020257296,-0.69967085,0.72302395,-0.6123242,-0.8864757,1.8617789,0.6178019,-0.8081244,-1.0133446,-0.72570056,-0.06814032,-0.8383563,-0.9370199,0.026817014,-0.39230254,-0.2989742,1.9573734,-0.03818425,-0.8866198,1.8926779,1.101456,1.0342568,0.9414237,0.15779957,-0.501854,1.1272664,0.64533335,-1.4941864,0.031136202,-0.6757264,-1.6986287,1
0.44613793,-0.83694756,-0.24082863,1.2982701,0.6642623,0.1397748,-0.34986162,-0.1910965,-0.36176586,-1.3290013,-0.95567626,-1.0062741,0.018190378,0.042269107,0.07947741,-1.753668,-0.48064134,1.294121,-0.8954082,0.59995216,-0.96450824,-0.8395282,0.29940745,1.5584456,0.60028046,-0.31734067,0.93303764,0.8507511,-0.61876315,0.5686388,0.5281889,-0.18662824,-0.6561312,-2.0023096,-1.7478249,0.63244975,0.56774133,0.043520294,-0.67240626,1
0.47859433,2.0617013,1.1407682,-0.40518165,-1.3336452,-1.6130308,0.74842304,-0.0182984,0.09300184,-1.2865943,-0.44637263,-1.2910844,-1.1013445,0.78747404,1.0745261,0.2870976,1.7387209,2.493634,-0.032428034,-2.1282706,-1.1509523,-0.76205903,-0.84255993,-1.7652999,-1.0342488,-0.9733933,-1.3003241,-0.46665648,-0.88271534,0.4931789,-0.21143372,0.74281687,0.88962704,1.2467754,0.46530446,0.29776347,0.95721674,0.39702222,-0.35214138,1
0.13476786,0.35366526,0.95541006,1.9030403,0.47323117,0.06316359,-0.5015317,0.45514506,-0.35193014,-1.8580805,-1.6101946,-0.81741345,-1.0007315,-0.056776244,0.7470024,1.5411334,0.27845156,0.617066,1.9399161,-0.4312376,0.782353,0.60911965,-1.400447,-1.1437418,-1.2280195,-1.5505228,-0.7714568,-1.1073476,-0.5948422,0.5801444,0.51194483,-0.6345351,1.5183868,-0.4616946,0.4934934,1.1644013,-0.034243766,0.43096003,0.7501885,1
-0.05432918,1.0263281,1.0853899,-0.8472447,-1.5027769,1.6389675,0.46075317,-0.8547646,-1.4886218,-0.87254393,-0.021208925,-0.5051356,-0.8472119,-1.1220349,0.5025944,0.84383106,1.4131509,0.99709636,0.20174628,0.6457523,2.1219592,0.928549,-2.0528295,-0.9058861,-0.54645795,-0.403995,-0.74169284,-0.40540835,-1.6273214,0.09449655,0.6220692,-1.0372007,0.7617462,-0.56653464,-0.1223365,0.34347495,0.68375134,1.744692,2.565899,1
-1.1510394,-1.6632916,-0.40792385,2.2251017,0.8288402,1.7644275,0.1762429,0.45394552,-1.1721345,0.5301453,-1.7331814,1.273404,0.5346387,-1.2198898,0.7208105,-0.56362444,-0.92317516,1.3639529,-0.3650417,0.26232734,-0.3813743,0.21706265,0.20213534,1.413147,0.4199445,0.5975122,-0.5992045,0.9120993,-0.4613136,-0.024867978,0.12380961,0.477506,-0.7480526,-0.2029727,0.37149987,-1.3614119,-0.100765444,-0.41936392,-0.3504256,1
-0.6567332,-0.83491665,0.5139636,1.0009372,0.42805097,1.7607759,-0.6135519,0.80538267,-0.57905304,-0.1371775,-0.74069333,0.26630118,-0.3413953,-1.689187,0.40033147,1.0080972,0.5660848,1.7393104,0.72708637,0.35625446,0.83991295,1.7706171,-0.21087435,0.91537386,-0.47295335,-0.48545682,0.61031497,-0.8413269,-1.9470986,-0.1688822,-0.2863789,-0.3909959,0.8107209,1.0603013,0.3085431,0.5466114,1.016632,1.0559214,0.19561563,1
0.4876649,-0.16905212,-0.51224816,0.22526102,0.14263184,0.589439,-0.20306244,0.59585756,-1.4245379,0.34060174,-0.11752218,0.3157125,0.8381005,1.0545208,-0.35144952,-0.74653816,-0.6246348,0.33799553,-0.58228153,0.19797163,0.55190915,-0.21874551,-0.18981737,0.4711596,1.7494417,1.6824471,-0.4799789,1.4411309,-0.068882644,0.1445031,-0.4171101,-1.0408293,-0.28065923,-0.5039437,0.06606305,-1.5543172,0.2064398,0.019312475,0.29883534,1
1.3598043,1.9239646,1.3593156,-0.57894224,0.08713598,-0.9441583,1.4213039,-0.376448,0.056193125,-2.1239946,-0.85148865,-1.8335012,-3.1118636,-0.9402094,0.587568,0.7889048,0.8154738,0.9313189,0.9753708,2.5228887,1.505872,0.08191922,-1.4243644,-1.1861027,-0.37757707,0.122455284,-0.20873195,-0.014395109,-1.3729573,-0.6933553,-0.40198314,-0.17665559,-0.9401902,0.34536055,-0.10126546,0.78067315,1.2785197,0.863728,1.6169909,1
-0.10715245,0.4203164,0.5960339,-0.118666336,-0.098828346,1.818098,-0.3281576,-0.6826194,-1.1914748,-1.140207,-0.23913264,0.53386134,0.25930408,-0.74676484,-0.1169103,-0.9689723,0.13430597,1.5258427,0.6055596,1.3562154,0.20856835,0.34264567,0.07870236,1.9259406,1.3157568,-0.2213309,-0.81486297,0.6799941,-0.13329348,-0.4528802,-1.2121179,-0.88349587,-0.90394413,-1.1017551,-1.1013446,0.7552254,0.8219951,2.2648764,1.2799098,1
-0.008600303,-0.31405327,1.0743936,-0.1490405,-0.26635116,-0.8163564,0.6944067,0.5862448,0.06673619,0.24478437,0.6091048,-0.29414716,0.5219201,0.117745936,-0.6420402,0.9315727,0.8150823,-0.87983894,-0.40590635,-0.55673355,0.2812515,0.27795827,-0.8766093,-1.4623703,-1.2814568,-1.3641584,0.87719756,-0.5310531,-0.09063021,-0.03769403,0.082263105,0.2673289,0.04636941,1.1866832,0.52261436,-0.7824412,0.7653593,1.3092788,-0.16373569,1
0.37968317,1.359659,1.322745,-0.19355455,-1.9317845,-0.21778233,-0.5907013,0.56995636,-1.6680653,-0.5681653,-1.6124516,-0.21483293,-0.09222236,0.63923013,-0.5334182,0.27701536,1.4991478,-0.6473713,0.04386233,0.6296926,-0.83492523,-0.413501,0.34527236,-1.1020553,-0.4111752,-0.3857564,0.46340206,-0.8458588,-1.4636467,-0.5333649,-0.8368918,-1.8924645,0.553313,0.56493366,0.22657305,0.48876423,2.010054,0.54072315,1.1694543,1
0.36081383,1.130229,0.5209408,-0.74499035,-1.0629812,-0.48591107,0.095952384,0.11107672,-1.0135777,-0.6451682,-0.6058105,0.028478341,0.07528103,-0.7385911,0.6587015,-1.0733047,-2.1075766,0.45424756,1.290704,0.962244,1.1270913,2.0631518,0.3926854,0.97774494,0.8162353,1.8178934,-0.1734636,0.36306235,0.55848676,0.22525384,-0.63163865,-1.370337,-0.36327726,-0.54051316,-1.0985656,-0.40395358,-0.5527943,-0.42803073,-1.1548018,1
-0.15748328,0.806427,0.65271217,1.0883704,0.0011839034,1.4554739,1.4505328,0.86472833,-2.2417622,-1.1148987,-2.9022484,0.5738871,-0.039810143,-0.8778714,-0.8234607,-1.0246918,-0.2094651,1.8375394,-0.07950676,0.48029125,-0.7954278,0.35405812,2.2419584,1.1373225,1.0339985,1.1659927,-0.53467214,1.921175,-0.5727639,-0.15697724,-0.3274995,-0.50238186,-0.69516534,-0.44164294,-0.5830768,-0.5929824,-0.7364958,0.39688793,0.6332963,1
0.64402175,0.97378576,0.8383882,-1.0436027,-1.328896,-1.4666164,1.7229842,1.1462835,1.0158024,-0.0013993047,1.9016118,0.6809968,0.25934082,0.41684803,0.7486167,-0.4057119,-1.8859938,-1.9799219,-0.61625767,-0.3041399,0.8616227,0.33623293,-0.24837862,-0.24702469,0.33922115,0.526103,-0.34971327,0.10131927,-0.10210529,0.6617855,0.2239013,-0.1230976,-0.709938,0.7697843,-1.8399057,-1.5758226,-1.3285233,-1.787464,-0.8212926,1
